ICAO,PHASE,DATE,MVTS_VALID,MVTS_NA,TOT_TXXT,TOT_REF,TOT_ADD_TIME
SBCT,DEP,2025-12-13,66,15,716.4,644.63,71.76999999999997
SBCT,DEP,2025-12-14,62,21,654.35,598.0366666666667,56.31333333333331
SBCT,DEP,2025-12-15,70,20,847.5833333333334,627.7733333333333,219.80999999999997
SBCT,DEP,2025-12-16,64,26,729.75,592.8566666666667,136.89333333333332
SBCT,DEP,2025-12-17,70,26,933.1333333333333,731.5366666666667,201.5966666666666
SBCT,DEP,2025-12-18,68,20,818.35,707.4933333333333,110.85666666666663
SBCT,DEP,2025-12-19,65,23,845.25,681.2,164.04999999999995
SBCT,DEP,2025-12-20,68,21,816.5833333333334,704.8033333333334,111.77999999999996
SBCT,DEP,2025-12-21,62,9,654.4333333333333,562.5600000000001,91.8733333333333
SBCT,DEP,2025-12-22,69,19,721.4,621.4933333333333,99.90666666666664
SBCT,DEP,2025-12-23,70,21,740.95,629.41,111.53999999999998
SBCT,DEP,2025-12-24,56,6,538.3166666666667,478.6433333333333,59.67333333333332
SBCT,DEP,2025-12-25,47,8,519.85,430.54,89.30999999999999
SBCT,DEP,2025-12-26,63,20,674.4,558.9566666666667,115.44333333333331
SBCT,DEP,2025-12-27,67,15,712.4666666666667,602.4766666666667,109.98999999999998
SBCT,DEP,2025-12-28,56,6,644.25,542.6700000000001,101.57999999999997
SBCT,DEP,2025-12-29,63,11,705.4166666666666,578.0466666666667,127.36999999999998
SBCT,DEP,2025-12-30,67,9,704.5,607.1566666666666,97.34333333333332
SBCT,DEP,2025-12-31,51,1,528.65,442.85,85.79999999999998
SBEG,ARR,2025-01-01,21,14,97.91666666666667,75.76666666666667,22.150000000000002
SBEG,ARR,2025-01-02,34,23,158.53333333333333,124.77333333333333,33.760000000000005
SBEG,ARR,2025-01-03,41,24,200.96666666666667,146.05333333333334,54.913333333333334
SBEG,ARR,2025-01-04,46,17,231.18333333333334,164.79,66.39333333333333
SBEG,ARR,2025-01-05,36,25,183.68333333333334,125.13666666666667,58.54666666666667
SBEG,ARR,2025-01-06,38,13,168.03333333333333,129.88666666666666,38.14666666666667
SBEG,ARR,2025-01-07,40,18,190.91666666666666,143.41,47.50666666666667
SBEG,ARR,2025-01-08,45,21,213.01666666666665,160.61666666666667,52.4
SBEG,ARR,2025-01-09,40,24,208.15,143.99666666666667,64.15333333333334
SBEG,ARR,2025-01-10,45,32,203.11666666666667,159.4,43.71666666666667
SBEG,ARR,2025-01-11,43,28,216.41666666666666,156.25666666666666,60.16
SBEG,ARR,2025-01-12,39,26,199.16666666666666,135.59333333333333,63.57333333333333
SBEG,ARR,2025-01-13,40,19,199.33333333333334,141.08666666666667,58.24666666666667
SBEG,ARR,2025-01-14,35,35,183.41666666666666,130.36666666666667,53.05
SBEG,ARR,2025-01-15,49,19,248.88333333333333,173.93,74.95333333333333
SBEG,ARR,2025-01-16,42,17,191.05,149.30666666666667,41.74333333333333
SBEG,ARR,2025-01-17,45,30,199.68333333333334,158.9,40.78333333333333
SBEG,ARR,2025-01-18,46,27,230.71666666666667,164.88666666666666,65.83
SBEG,ARR,2025-01-19,38,29,208.51666666666668,132.93333333333334,75.58333333333333
SBEG,ARR,2025-01-20,40,15,183.9,144.99666666666667,38.903333333333336
SBEG,ARR,2025-01-21,45,18,211.18333333333334,164.86666666666667,46.31666666666667
SBEG,ARR,2025-01-22,42,24,196,155.72333333333333,40.276666666666664
SBEG,ARR,2025-01-23,39,19,200.78333333333333,142.51666666666668,58.26666666666667
SBEG,ARR,2025-01-24,39,29,171.76666666666668,144.03,27.736666666666668
SBEG,ARR,2025-01-25,46,23,252.88333333333333,162.16,90.72333333333333
SBEG,ARR,2025-01-26,36,28,164.16666666666666,129.48666666666668,34.68
SBEG,ARR,2025-01-27,37,22,184.2,133.94333333333333,50.25666666666666
SBEG,ARR,2025-01-28,45,24,215.58333333333334,168.43,47.153333333333336
SBEG,ARR,2025-01-29,42,16,196.36666666666667,153.48666666666668,42.88
SBEG,ARR,2025-01-30,42,21,204.56666666666666,155.17333333333335,49.39333333333333
SBEG,ARR,2025-01-31,43,35,225.26666666666668,154.34333333333333,70.92333333333333
SBEG,ARR,2025-02-01,43,30,198.55,155.61666666666667,42.93333333333334
SBEG,ARR,2025-02-02,39,29,168.76666666666665,143.38333333333333,25.383333333333333
SBEG,ARR,2025-02-03,42,28,199.3,153.06333333333333,46.23666666666667
SBEG,ARR,2025-02-04,39,19,186.31666666666666,141.71333333333334,44.60333333333334
SBEG,ARR,2025-02-05,43,18,191.16666666666666,151.41666666666666,39.75
SBEG,ARR,2025-02-06,41,19,246.63333333333333,150.12,96.51333333333332
SBEG,ARR,2025-02-07,39,35,163.95,137.68666666666667,26.263333333333335
SBEG,ARR,2025-02-08,36,27,193.43333333333334,134.87666666666667,58.55666666666667
SBEG,ARR,2025-02-09,24,34,119.65,86.82,32.830000000000005
SBEG,ARR,2025-02-10,35,19,161.9,130.08666666666667,31.813333333333333
SBEG,ARR,2025-02-11,41,23,195.96666666666667,158,37.96666666666667
SBEG,ARR,2025-02-12,42,18,215.18333333333334,155.05,60.13333333333334
SBEG,ARR,2025-02-13,44,14,187.95,164.37666666666667,23.573333333333334
SBEG,ARR,2025-02-14,25,43,127.38333333333333,100.33333333333333,27.05
SBEG,ARR,2025-02-15,34,34,160.46666666666667,125.71666666666667,34.75
SBEG,ARR,2025-02-16,35,16,149.8,121.16,28.64
SBEG,ARR,2025-02-17,36,14,169.15,131.03,38.12
SBEG,ARR,2025-02-18,40,22,177.98333333333335,147.00333333333333,30.980000000000004
SBEG,ARR,2025-02-19,38,26,170.76666666666668,139.43333333333334,31.333333333333336
SBEG,ARR,2025-02-20,40,13,172.1,148.98666666666668,23.113333333333337
SBEG,ARR,2025-02-21,44,24,199.43333333333334,156.43666666666667,42.99666666666667
SBEG,ARR,2025-02-22,40,15,165.48333333333332,146.11666666666667,19.366666666666667
SBEG,ARR,2025-02-23,36,10,152.7,131.59,21.11
SBEG,ARR,2025-02-24,40,19,224.61666666666667,141.56666666666666,83.05
SBEG,ARR,2025-02-25,37,20,151.13333333333333,135.81333333333333,15.320000000000006
SBEG,ARR,2025-02-26,40,21,204.35,146.88666666666666,57.46333333333334
SBEG,ARR,2025-02-27,42,26,251.16666666666666,162.98333333333332,88.18333333333334
SBEG,ARR,2025-02-28,42,29,187.76666666666668,153.07333333333332,34.693333333333335
SBEG,ARR,2025-03-01,37,24,164.7,137.30666666666667,27.393333333333334
SBEG,ARR,2025-03-02,29,24,163.31666666666666,110.87,52.446666666666665
SBEG,ARR,2025-03-03,24,19,105.25,87.72333333333333,17.526666666666667
SBEG,ARR,2025-03-04,25,23,107.86666666666666,93.8,14.066666666666666
SBEG,ARR,2025-03-05,37,22,154.78333333333333,135.55333333333334,19.230000000000004
SBEG,ARR,2025-03-06,37,18,166,138.2,27.8
SBEG,ARR,2025-03-07,38,19,178.75,144.25,34.5
SBEG,ARR,2025-03-08,34,30,205.56666666666666,133.13666666666666,72.43
SBEG,ARR,2025-03-09,31,15,145.4,113.85666666666667,31.543333333333337
SBEG,ARR,2025-03-10,36,18,159.66666666666666,131.54333333333332,28.123333333333335
SBEG,ARR,2025-03-11,21,34,108.43333333333334,95.33,13.103333333333332
SBEG,ARR,2025-03-12,40,23,187.83333333333334,150.12,37.71333333333333
SBEG,ARR,2025-03-13,39,24,201.21666666666667,150.42,50.79666666666667
SBEG,ARR,2025-03-14,43,26,193.08333333333334,155.66333333333333,37.42
SBEG,ARR,2025-03-15,28,26,134.96666666666667,106.57333333333334,28.393333333333334
SBEG,ARR,2025-03-16,33,12,160.05,116.03666666666666,44.013333333333335
SBEG,ARR,2025-03-17,37,13,187.81666666666666,135.18333333333334,52.63333333333333
SBEG,ARR,2025-03-18,31,24,153.98333333333335,117.10333333333334,36.88
SBEG,ARR,2025-03-19,44,17,187.51666666666665,160.89,26.626666666666665
SBEG,ARR,2025-03-20,32,28,151.43333333333334,116.01333333333334,35.42
SBEG,ARR,2025-03-21,42,27,198.66666666666666,150.04333333333332,48.623333333333335
SBEG,ARR,2025-03-22,42,17,181.68333333333334,153.18,28.503333333333337
SBEG,ARR,2025-03-23,35,14,153.68333333333334,124.12333333333333,29.560000000000002
SBEG,ARR,2025-03-24,36,20,174.51666666666665,128.99666666666667,45.519999999999996
SBEG,ARR,2025-03-25,37,19,160.18333333333334,135.05333333333334,25.13
SBEG,ARR,2025-03-26,46,22,241.3,162.08666666666667,79.21333333333332
SBEG,ARR,2025-03-27,43,21,212.53333333333333,162.77333333333334,49.760000000000005
SBEG,ARR,2025-03-28,43,16,222.98333333333332,152.63333333333333,70.35
SBEG,ARR,2025-03-29,43,17,186.38333333333333,157.42666666666668,28.956666666666667
SBEG,ARR,2025-03-30,28,18,116.18333333333334,100.66,15.523333333333337
SBEG,ARR,2025-03-31,37,27,207.46666666666667,130.64333333333335,76.82333333333334
SBEG,ARR,2025-04-01,36,22,182.33333333333334,131.65666666666667,50.67666666666667
SBEG,ARR,2025-04-02,44,23,207.76666666666668,159.02666666666667,48.74
SBEG,ARR,2025-04-03,39,22,178.95,147.26,31.689999999999998
SBEG,ARR,2025-04-04,42,21,312.21666666666664,149.04,163.17666666666665
SBEG,ARR,2025-04-05,33,25,169.76666666666668,121.69666666666667,48.07
SBEG,ARR,2025-04-06,38,19,191.35,134.66666666666666,56.68333333333334
SBEG,ARR,2025-04-07,37,14,207.93333333333334,132.77666666666667,75.15666666666667
SBEG,ARR,2025-04-08,31,30,170.38333333333333,126.09666666666666,44.28666666666667
SBEG,ARR,2025-04-09,40,28,188.88333333333333,144.42333333333335,44.46
SBEG,ARR,2025-04-10,45,27,248.43333333333334,166.08333333333334,82.35000000000001
SBEG,ARR,2025-04-11,42,21,181.63333333333333,147.00666666666666,34.626666666666665
SBEG,ARR,2025-04-12,38,29,186.91666666666666,137.37333333333333,49.54333333333333
SBEG,ARR,2025-04-13,38,25,167.61666666666667,136.74,30.876666666666665
SBEG,ARR,2025-04-14,36,18,156.55,127.75333333333333,28.796666666666667
SBEG,ARR,2025-04-15,38,22,165.1,137.14666666666668,27.953333333333333
SBEG,ARR,2025-04-16,46,23,185.95,161.36333333333334,24.586666666666666
SBEG,ARR,2025-04-17,43,25,197.16666666666666,161.67666666666668,35.49
SBEG,ARR,2025-04-18,38,11,228.5,135.21333333333334,93.28666666666666
SBEG,ARR,2025-04-19,29,12,119.95,104.44333333333333,15.506666666666668
SBEG,ARR,2025-04-20,14,29,87.2,51.97,35.23
SBEG,ARR,2025-04-21,29,28,153.98333333333332,118.41,35.57333333333333
SBEG,ARR,2025-04-22,37,19,173.46666666666667,135.12666666666667,38.339999999999996
SBEG,ARR,2025-04-23,43,17,182.73333333333335,148.95666666666668,33.77666666666667
SBEG,ARR,2025-04-24,44,27,196.53333333333333,160.05333333333334,36.48
SBEG,ARR,2025-04-25,44,19,256.1,157.36,98.74
SBEG,ARR,2025-04-26,35,28,176.8,127.25,49.550000000000004
SBEG,ARR,2025-04-27,27,34,135.85,95.15333333333334,40.696666666666665
SBEG,ARR,2025-04-28,36,22,164.43333333333334,126.12333333333333,38.31
SBEG,ARR,2025-04-29,35,16,157.21666666666667,124.97666666666666,32.24
SBEG,ARR,2025-04-30,35,30,183.2,132.62,50.58
SBEG,ARR,2025-05-01,39,28,206.4,137.98,68.42
SBEG,ARR,2025-05-02,33,31,139.45,121.79,17.66
SBEG,ARR,2025-05-03,30,29,129.85,108.69,21.16
SBEG,ARR,2025-05-04,33,28,142.06666666666666,115.44333333333333,26.623333333333335
SBEG,ARR,2025-05-05,40,36,160.1,143.79,16.31
SBEG,ARR,2025-05-06,36,19,167.88333333333333,131.16333333333333,36.72
SBEG,ARR,2025-05-07,45,26,264.71666666666664,159.24333333333334,105.47333333333334
SBEG,ARR,2025-05-08,32,36,155.85,130.42,25.43
SBEG,ARR,2025-05-09,41,22,235.16666666666666,143.61666666666667,91.55
SBEG,ARR,2025-05-10,37,25,144.33333333333334,135.48666666666668,8.846666666666668
SBEG,ARR,2025-05-11,36,27,171.96666666666667,132.09666666666666,39.870000000000005
SBEG,ARR,2025-05-12,34,29,148.35,121.94333333333333,26.406666666666666
SBEG,ARR,2025-05-13,39,21,158.23333333333332,145.49666666666667,12.736666666666668
SBEG,ARR,2025-05-14,47,26,243.38333333333333,173.86333333333334,69.52
SBEG,ARR,2025-05-15,42,20,191.06666666666666,158.46333333333334,32.60333333333333
SBEG,ARR,2025-05-16,45,24,203.83333333333334,161.44666666666666,42.38666666666667
SBEG,ARR,2025-05-17,36,28,167.36666666666667,130.60999999999999,36.75666666666667
SBEG,ARR,2025-05-18,36,13,183.9,128.91,54.99
SBEG,ARR,2025-05-19,34,28,176.46666666666667,119.98,56.486666666666665
SBEG,ARR,2025-05-20,38,21,178.73333333333332,139.84333333333333,38.89
SBEG,ARR,2025-05-21,43,25,182.06666666666666,156.10999999999999,25.956666666666667
SBEG,ARR,2025-05-22,38,30,193.2,146.75,46.45
SBEG,ARR,2025-05-23,43,24,215.88333333333333,148.69666666666666,67.18666666666667
SBEG,ARR,2025-05-24,38,20,155.06666666666666,138.15,16.916666666666668
SBEG,ARR,2025-05-25,35,15,153.01666666666668,125.9,27.116666666666667
SBEG,ARR,2025-05-26,38,18,177.96666666666667,137.83,40.13666666666667
SBEG,ARR,2025-05-27,37,20,163.06666666666666,132.18333333333334,30.883333333333336
SBEG,ARR,2025-05-28,44,24,214.81666666666666,156.91333333333333,57.903333333333336
SBEG,ARR,2025-05-29,43,27,206.96666666666667,158.06333333333333,48.903333333333336
SBEG,ARR,2025-05-30,43,21,189.16666666666666,157.34,31.826666666666668
SBEG,ARR,2025-05-31,31,31,130.18333333333334,114.94666666666667,15.236666666666668
SBEG,ARR,2025-06-01,36,25,150.75,125.90333333333334,24.84666666666666
SBEG,ARR,2025-06-02,36,34,154.78333333333333,124.21666666666667,30.566666666666666
SBEG,ARR,2025-06-03,42,20,163.8,148.28666666666666,15.513333333333334
SBEG,ARR,2025-06-04,45,21,186.5,162.98,23.520000000000003
SBEG,ARR,2025-06-05,42,19,181.33333333333334,153.83666666666667,27.49666666666667
SBEG,ARR,2025-06-06,46,20,172.21666666666667,168.06,4.156666666666666
SBEG,ARR,2025-06-07,40,25,177.8,146.82,30.980000000000004
SBEG,ARR,2025-06-08,36,24,160.65,129.39666666666668,31.25333333333333
SBEG,ARR,2025-06-09,31,27,165.58333333333334,111.56,54.02333333333333
SBEG,ARR,2025-06-10,42,17,197.45000000000002,159.19333333333333,38.256666666666675
SBEG,ARR,2025-06-11,41,30,188.75,146.78,41.97
SBEG,ARR,2025-06-12,39,27,187.2,150.06,37.14
SBEG,ARR,2025-06-13,41,35,198.91666666666666,146.96666666666667,51.95
SBEG,ARR,2025-06-14,42,26,183.51666666666668,152.7,30.816666666666666
SBEG,ARR,2025-06-15,35,20,155.73333333333335,125.43666666666667,30.29666666666667
SBEG,ARR,2025-06-16,36,22,150.13333333333333,124.20333333333333,25.93
SBEG,ARR,2025-06-17,41,33,198.73333333333332,145.48666666666668,53.24666666666666
SBEG,ARR,2025-06-18,44,21,189.33333333333334,155.29666666666665,34.03666666666667
SBEG,ARR,2025-06-19,41,27,190.4,149.10333333333332,41.29666666666667
SBEG,ARR,2025-06-20,35,21,127.03333333333333,121.96000000000001,5.073333333333334
SBEG,ARR,2025-06-21,33,31,159.46666666666667,121,38.46666666666667
SBEG,ARR,2025-06-22,36,30,157.08333333333334,125.83666666666667,31.246666666666666
SBEG,ARR,2025-06-23,32,31,133.91666666666666,112.81333333333333,21.103333333333335
SBEG,ARR,2025-06-24,38,29,174.16666666666666,138.9,35.26666666666667
SBEG,ARR,2025-06-25,47,33,181.03333333333333,162.36,18.673333333333332
SBEG,ARR,2025-06-26,50,62,194.38333333333333,183.97,10.413333333333336
SBEG,ARR,2025-06-27,58,60,300.3666666666667,208.06,92.30666666666666
SBEG,ARR,2025-06-28,53,52,214.48333333333332,186.27666666666667,28.206666666666667
SBEG,ARR,2025-06-29,43,66,186.4,157.67666666666668,28.723333333333336
SBEG,ARR,2025-06-30,53,62,262.3,186.31333333333333,75.98666666666666
SBEG,ARR,2025-07-01,46,48,248.43333333333334,162.63,85.80333333333333
SBEG,ARR,2025-07-02,45,34,200.78333333333333,161.16666666666666,39.61666666666667
SBEG,ARR,2025-07-03,37,32,179.76666666666668,135.85666666666665,43.910000000000004
SBEG,ARR,2025-07-04,26,38,136.78333333333333,108.64,28.143333333333334
SBEG,ARR,2025-07-05,30,39,152.61666666666667,116.14333333333333,36.473333333333336
SBEG,ARR,2025-07-06,24,25,110.05,90.35,19.7
SBEG,ARR,2025-07-07,36,25,159.53333333333333,131.22333333333333,28.31
SBEG,ARR,2025-07-08,37,22,170.71666666666667,132.34,38.376666666666665
SBEG,ARR,2025-07-09,41,31,186.65,147.54666666666665,39.10333333333334
SBEG,ARR,2025-07-10,38,25,182.3,136.22666666666666,46.07333333333333
SBEG,ARR,2025-07-11,44,23,198.55,156.31333333333333,42.236666666666665
SBEG,ARR,2025-07-12,46,23,242.53333333333333,178.59666666666666,63.93666666666667
SBEG,ARR,2025-07-13,38,22,161.03333333333333,136.09333333333333,24.940000000000005
SBEG,ARR,2025-07-14,34,17,146.56666666666666,116.61666666666667,29.95
SBEG,ARR,2025-07-15,41,19,198.33333333333334,150.03666666666666,48.29666666666667
SBEG,ARR,2025-07-16,49,36,211.8,182.21,29.590000000000003
SBEG,ARR,2025-07-17,35,23,149.55,127.34666666666666,22.203333333333337
SBEG,ARR,2025-07-18,46,20,201.26666666666665,170.74,30.526666666666667
SBEG,ARR,2025-07-19,44,26,220.55,165.17,55.38
SBEG,ARR,2025-07-20,33,21,140.15,119.17666666666666,20.973333333333333
SBEG,ARR,2025-07-21,26,34,126.2,96.37666666666667,29.823333333333334
SBEG,ARR,2025-07-22,40,16,172.73333333333332,147.17,25.563333333333333
SBEG,ARR,2025-07-23,42,22,217.38333333333333,152.51666666666668,64.86666666666666
SBEG,ARR,2025-07-24,40,26,183.86666666666667,148.65,35.21666666666667
SBEG,ARR,2025-07-25,45,21,204.1,161.42666666666668,42.67333333333333
SBEG,ARR,2025-07-26,43,23,189.88333333333333,158.84666666666666,31.03666666666667
SBEG,ARR,2025-07-27,37,13,169.35,130.19666666666666,39.153333333333336
SBEG,ARR,2025-07-28,38,21,169.55,138.24,31.310000000000002
SBEG,ARR,2025-07-29,40,13,195.63333333333333,147.29,48.343333333333334
SBEG,ARR,2025-07-30,44,25,211.93333333333334,158.98666666666668,52.946666666666665
SBEG,ARR,2025-07-31,37,20,169.03333333333333,138.92,30.113333333333337
SBEG,ARR,2025-08-01,47,24,211.33333333333334,170.81666666666666,40.516666666666666
SBEG,ARR,2025-08-02,43,32,201.98333333333332,162.26333333333332,39.72
SBEG,ARR,2025-08-03,37,34,171.96666666666667,133.37666666666667,38.589999999999996
SBEG,ARR,2025-08-04,41,24,202.85,145.19333333333333,57.656666666666666
SBEG,ARR,2025-08-05,39,23,183.33333333333334,145.30666666666667,38.02666666666667
SBEG,ARR,2025-08-06,46,25,225.8,168.83333333333334,56.96666666666667
SBEG,ARR,2025-08-07,30,41,146.08333333333334,121.2,24.88333333333333
SBEG,ARR,2025-08-08,34,42,165.55,131.14333333333335,34.406666666666666
SBEG,ARR,2025-08-09,43,27,214.7,155.89666666666668,58.803333333333335
SBEG,ARR,2025-08-10,23,30,110.71666666666667,84.39333333333333,26.323333333333334
SBEG,ARR,2025-08-11,29,28,136.86666666666667,110.12,26.746666666666663
SBEG,ARR,2025-08-12,28,28,123.5,102.48,21.02
SBEG,ARR,2025-08-13,38,28,186.81666666666666,144.08333333333334,42.733333333333334
SBEG,ARR,2025-08-14,41,18,183.25,150.62666666666667,32.623333333333335
SBEG,ARR,2025-08-15,45,23,210.55,161.32333333333332,49.22666666666667
SBEG,ARR,2025-08-16,45,25,207.71666666666667,165.76,41.95666666666666
SBEG,ARR,2025-08-17,36,26,139.4,125.91,13.49
SBEG,ARR,2025-08-18,38,31,181.3,134.87333333333333,46.42666666666667
SBEG,ARR,2025-08-19,39,22,173.71666666666667,138.6,35.11666666666666
SBEG,ARR,2025-08-20,48,20,211.03333333333333,171.92666666666668,39.10666666666666
SBEG,ARR,2025-08-21,47,18,234.85,173.11666666666667,61.733333333333334
SBEG,ARR,2025-08-22,44,30,214.76666666666665,160.88333333333333,53.88333333333333
SBEG,ARR,2025-08-23,42,27,225.83333333333334,153.64333333333335,72.19
SBEG,ARR,2025-08-24,37,23,162.06666666666666,126.55666666666667,35.51
SBEG,ARR,2025-08-25,40,15,173.58333333333334,142.78333333333333,30.799999999999997
SBEG,ARR,2025-08-26,37,24,167.61666666666667,135.56,32.056666666666665
SBEG,ARR,2025-08-27,37,34,182.01666666666668,148.51333333333332,33.50333333333333
SBEG,ARR,2025-08-28,41,21,189.66666666666666,150.84,38.82666666666667
SBEG,ARR,2025-08-29,30,51,147.43333333333334,119.26,28.173333333333332
SBEG,ARR,2025-08-30,37,38,195.33333333333334,140.77333333333334,54.559999999999995
SBEG,ARR,2025-08-31,37,21,159.9,129.12333333333333,30.77666666666666
SBEG,ARR,2025-09-01,38,39,157.76666666666668,132.76,25.006666666666664
SBEG,ARR,2025-09-02,38,23,172.2,139.67333333333335,32.526666666666664
SBEG,ARR,2025-09-03,45,21,219.25,166.98666666666668,52.26333333333333
SBEG,ARR,2025-09-04,32,48,169.9,123.78666666666666,46.11333333333333
SBEG,ARR,2025-09-05,44,37,189.51666666666665,156.99,32.526666666666664
SBEG,ARR,2025-09-06,43,34,202.46666666666667,158.05666666666667,44.41
SBEG,ARR,2025-09-07,27,38,150.68333333333334,100.22666666666667,50.45666666666667
SBEG,ARR,2025-09-08,25,42,105.25,95.77,9.48
SBEG,ARR,2025-09-09,38,29,171.38333333333333,132.75333333333333,38.629999999999995
SBEG,ARR,2025-09-10,44,31,210.63333333333333,160.27666666666667,50.35666666666666
SBEG,ARR,2025-09-11,44,26,209.21666666666667,155.77333333333334,53.44333333333333
SBEG,ARR,2025-09-12,49,44,222.43333333333334,180.27,42.163333333333334
SBEG,ARR,2025-09-13,43,33,207.43333333333334,162.85,44.583333333333336
SBEG,ARR,2025-09-14,35,27,147.8,125.52,22.279999999999998
SBEG,ARR,2025-09-15,40,21,167.15,145.66666666666666,21.48333333333333
SBEG,ARR,2025-09-16,38,20,177.38333333333333,140.25333333333333,37.129999999999995
SBEG,ARR,2025-09-17,46,20,200.01666666666665,170.33,29.686666666666664
SBEG,ARR,2025-09-18,46,23,219.96666666666667,173.80666666666667,46.160000000000004
SBEG,ARR,2025-09-19,45,36,202.48333333333335,164.70666666666668,37.77666666666667
SBEG,ARR,2025-09-20,42,25,220.55,158.71666666666667,61.83333333333333
SBEG,ARR,2025-09-21,35,20,146.35,124.77333333333334,21.576666666666664
SBEG,ARR,2025-09-22,39,17,183.68333333333334,147.25666666666666,36.42666666666667
SBEG,ARR,2025-09-23,39,15,182.43333333333334,146.75,35.68333333333333
SBEG,ARR,2025-09-24,48,6,225.43333333333334,183.61666666666667,41.81666666666666
SBEG,ARR,2025-09-25,46,33,237.61666666666667,171.61333333333334,66.00333333333333
SBEG,ARR,2025-09-26,38,53,193.11666666666667,149.60666666666665,43.51
SBEG,ARR,2025-09-27,46,35,211.88333333333333,171.48666666666668,40.39666666666667
SBEG,ARR,2025-09-28,27,39,153.26666666666668,101.83333333333333,51.43333333333333
SBEG,ARR,2025-09-29,37,19,142.76666666666668,128.00666666666666,14.759999999999996
SBEG,ARR,2025-09-30,36,21,172.23333333333335,137.65,34.583333333333336
SBEG,ARR,2025-10-01,47,19,232.23333333333332,172.67,59.56333333333333
SBEG,ARR,2025-10-02,45,24,207.71666666666667,170.72,36.99666666666667
SBEG,ARR,2025-10-03,44,42,183.16666666666666,158.81666666666666,24.35
SBEG,ARR,2025-10-04,47,30,207.95,175.38333333333333,32.56666666666667
SBEG,ARR,2025-10-05,31,24,135.98333333333332,116.69333333333333,19.29
SBEG,ARR,2025-10-06,40,15,189.8,149.56,40.239999999999995
SBEG,ARR,2025-10-07,36,25,173.88333333333333,133.52666666666667,40.35666666666666
SBEG,ARR,2025-10-08,46,22,241.9,171.57,70.33
SBEG,ARR,2025-10-09,42,38,201.71666666666667,151.48,50.236666666666665
SBEG,ARR,2025-10-10,47,44,236.86666666666667,170.96,65.90666666666667
SBEG,ARR,2025-10-11,44,31,237.51666666666668,165.31666666666666,72.2
SBEG,ARR,2025-10-12,33,31,149.38333333333333,121.06666666666666,28.316666666666666
SBEG,ARR,2025-10-13,40,15,162.33333333333334,145.59,16.743333333333332
SBEG,ARR,2025-10-14,34,17,155.9,125.91666666666667,29.983333333333334
SBEG,ARR,2025-10-15,48,21,229.11666666666667,184.24666666666667,44.87
SBEG,ARR,2025-10-16,48,29,247.36666666666667,173.05333333333334,74.31333333333333
SBEG,ARR,2025-10-17,42,37,193.36666666666667,152.75333333333333,40.61333333333333
SBEG,ARR,2025-10-18,48,40,243.56666666666666,183.33333333333334,60.233333333333334
SBEG,ARR,2025-10-19,23,42,103.43333333333334,89.07333333333334,14.359999999999998
SBEG,ARR,2025-10-20,27,28,125.45,106.27666666666667,19.173333333333332
SBEG,ARR,2025-10-21,32,24,143.31666666666666,119.41333333333334,23.903333333333332
SBEG,ARR,2025-10-22,47,15,218.18333333333334,174.94666666666666,43.236666666666665
SBEG,ARR,2025-10-23,50,21,224.6,187.85999999999999,36.74
SBEG,ARR,2025-10-24,43,34,176.46666666666667,155.85,20.616666666666664
SBEG,ARR,2025-10-25,45,28,194.11666666666667,170.87,23.246666666666663
SBEG,ARR,2025-10-26,33,18,146.65,123.35,23.3
SBEG,ARR,2025-10-27,38,12,159.16666666666666,139.61666666666667,19.55
SBEG,ARR,2025-10-28,42,18,259.1166666666667,159.74333333333334,99.37333333333333
SBEG,ARR,2025-10-29,50,20,239.1,187.18666666666667,51.913333333333334
SBEG,ARR,2025-10-30,46,25,197.65,167.33666666666667,30.31333333333333
SBEG,ARR,2025-10-31,40,34,234.76666666666668,146.56333333333333,88.20333333333333
SBEG,ARR,2025-11-01,47,29,228.2,179.34333333333333,48.85666666666667
SBEG,ARR,2025-11-02,31,34,137.9,112.68333333333334,25.216666666666665
SBEG,ARR,2025-11-03,40,23,166.6,146.55,20.049999999999997
SBEG,ARR,2025-11-04,40,33,195.48333333333332,147.55666666666667,47.92666666666667
SBEG,ARR,2025-11-05,45,17,207.35,167.67666666666668,39.67333333333333
SBEG,ARR,2025-11-06,46,25,205.83333333333334,168.10333333333332,37.730000000000004
SBEG,ARR,2025-11-07,41,44,176.5,150.09333333333333,26.406666666666666
SBEG,ARR,2025-11-08,43,30,232.26666666666668,161.41666666666666,70.85000000000001
SBEG,ARR,2025-11-09,37,30,212.15,133.83666666666667,78.31333333333333
SBEG,ARR,2025-11-10,38,26,156.88333333333333,141.66333333333333,15.219999999999999
SBEG,ARR,2025-11-11,42,21,194.68333333333334,155.6,39.083333333333336
SBEG,ARR,2025-11-12,39,31,182.85,157.69,25.16
SBEG,ARR,2025-11-13,47,24,224.83333333333334,174.46333333333334,50.37
SBEG,ARR,2025-11-14,47,33,208.4,172.90333333333334,35.49666666666667
SBEG,ARR,2025-11-15,43,29,214.38333333333333,159.03333333333333,55.35
SBEG,ARR,2025-11-16,33,23,149.53333333333333,120.7,28.833333333333336
SBEG,ARR,2025-11-17,38,20,187.23333333333335,143.07,44.163333333333334
SBEG,ARR,2025-11-18,34,33,171.28333333333333,138.33333333333334,32.95
SBEG,ARR,2025-11-19,41,27,189.2,152.67333333333335,36.52666666666667
SBEG,ARR,2025-11-20,44,23,195.35,161.19333333333333,34.156666666666666
