ICAO,PHASE,DATE,MVTS_VALID,MVTS_NA,TOT_TXXT,TOT_REF,TOT_ADD_TIME
SBBR,ARR,2024-03-17,125,35,760.6833333333333,562.7,197.98333333333332
SBBR,ARR,2024-03-18,157,60,1022.8333333333334,769.7966666666666,253.03666666666666
SBBR,ARR,2024-03-19,154,67,855.4166666666666,659.9333333333334,195.48333333333332
SBBR,ARR,2024-03-20,155,93,945.5333333333333,660.4066666666666,285.12666666666667
SBBR,ARR,2024-03-21,155,60,1023.9,767.0233333333333,256.87666666666667
SBBR,ARR,2024-03-22,162,58,1129.2166666666667,735.94,393.27666666666664
SBBR,ARR,2024-03-23,133,27,777.85,609.8866666666667,167.96333333333334
SBBR,ARR,2024-03-24,127,31,774.1333333333333,581.0133333333333,193.11999999999998
SBBR,ARR,2024-03-25,154,64,1012.1666666666666,723.9333333333334,288.2333333333333
SBBR,ARR,2024-03-26,161,68,1036.05,812.7833333333333,223.26666666666665
SBBR,ARR,2024-03-27,154,71,941.5,676.3066666666667,265.1933333333333
SBBR,ARR,2024-03-28,153,73,1024.1333333333334,721.4966666666667,302.63666666666666
SBBR,ARR,2024-03-29,135,19,812.6833333333334,641.6566666666666,171.02666666666667
SBBR,ARR,2024-03-30,95,19,513.95,426.6166666666667,87.33333333333333
SBBR,ARR,2024-03-31,118,38,706.8166666666666,509.8366666666667,196.98
SBBR,ARR,2024-04-01,149,60,829.35,616.0733333333334,213.27666666666667
SBBR,ARR,2024-04-02,153,71,948.4166666666666,729.2633333333333,219.1533333333333
SBBR,ARR,2024-04-03,144,85,881.25,643.79,237.45999999999998
SBBR,ARR,2024-04-04,149,59,885.0166666666667,687.33,197.68666666666667
SBBR,ARR,2024-04-05,154,62,836.4166666666666,634.1333333333333,202.28333333333333
SBBR,ARR,2024-04-06,125,43,732.4333333333333,535.3366666666667,197.09666666666666
SBBR,ARR,2024-04-07,119,31,623.3333333333334,502.12333333333333,121.21
SBBR,ARR,2024-04-08,156,53,887.5833333333334,665.3233333333334,222.26
SBBR,ARR,2024-04-09,153,69,888.4166666666666,674.7366666666667,213.67999999999998
SBBR,ARR,2024-04-10,150,81,854.65,683.8066666666667,170.8433333333333
SBBR,ARR,2024-04-11,151,66,862.7333333333333,660.8833333333333,201.85
SBBR,ARR,2024-04-12,155,45,892.1,670.64,221.45999999999998
SBBR,ARR,2024-04-13,127,33,670.8,530.8633333333333,139.93666666666667
SBBR,ARR,2024-04-14,125,29,710.25,531.8,178.45
SBBR,ARR,2024-04-15,152,66,809.9166666666666,634.3033333333334,175.61333333333332
SBBR,ARR,2024-04-16,150,72,822.6,633.9533333333334,188.64666666666665
SBBR,ARR,2024-04-17,147,92,737.65,611.2533333333333,126.39666666666666
SBBR,ARR,2024-04-18,155,82,892.7333333333333,659.35,233.38333333333333
SBBR,ARR,2024-04-19,150,64,812.6,624.8133333333334,187.78666666666666
SBBR,ARR,2024-04-20,124,38,679.2,534.6266666666667,144.57333333333332
SBBR,ARR,2024-04-21,125,53,652.35,519.47,132.88
SBBR,ARR,2024-04-22,147,57,805.7666666666667,642.73,163.03666666666666
SBBR,ARR,2024-04-23,152,75,867,668.9133333333333,198.08666666666664
SBBR,ARR,2024-04-24,151,74,932.9666666666667,695.4366666666667,237.52999999999997
SBBR,ARR,2024-04-25,151,71,908.2833333333333,697.75,210.5333333333333
SBBR,ARR,2024-04-26,155,64,838.5666666666667,667.3466666666667,171.22
SBBR,ARR,2024-04-27,121,51,674.6,505.28000000000003,169.32
SBBR,ARR,2024-04-28,124,34,641.15,517.3966666666666,123.75333333333332
SBBR,ARR,2024-04-29,148,62,853.3166666666667,624.9,228.41666666666666
SBBR,ARR,2024-04-30,143,55,782.9166666666666,608.8566666666667,174.06
SBBR,ARR,2024-05-01,123,44,654.1333333333333,526.0233333333333,128.10999999999999
SBBR,ARR,2024-05-02,134,56,724.9,556.0833333333334,168.81666666666666
SBBR,ARR,2024-05-03,145,81,781.5,606.8366666666667,174.66333333333333
SBBR,ARR,2024-05-04,118,33,616.5333333333333,503.6766666666667,112.85666666666667
SBBR,ARR,2024-05-05,120,42,603.1333333333333,509.12333333333333,94.00999999999999
SBBR,ARR,2024-05-06,147,71,826.95,627.0033333333333,199.94666666666666
SBBR,ARR,2024-05-07,147,77,803.75,657.59,146.16
SBBR,ARR,2024-05-08,146,83,829.4666666666667,628.4133333333333,201.0533333333333
SBBR,ARR,2024-05-09,151,66,813.4666666666667,664.4333333333334,149.03333333333333
SBBR,ARR,2024-05-10,147,49,831,643.4333333333334,187.56666666666666
SBBR,ARR,2024-05-11,124,51,703.5333333333333,537.8,165.73333333333332
SBBR,ARR,2024-05-12,120,36,661.8166666666667,498.40000000000003,163.41666666666666
SBBR,ARR,2024-05-13,145,58,833.2666666666667,592.8366666666667,240.43
SBBR,ARR,2024-05-14,146,72,751.25,605.54,145.70999999999998
SBBR,ARR,2024-05-15,149,77,902.7666666666667,625.78,276.9866666666667
SBBR,ARR,2024-05-16,150,72,810.0833333333334,622.25,187.83333333333334
SBBR,ARR,2024-05-17,148,79,790.1333333333333,625.1133333333333,165.01999999999998
SBBR,ARR,2024-05-18,122,47,613.8,525.2733333333333,88.52666666666666
SBBR,ARR,2024-05-19,124,52,682.3333333333334,524.69,157.64333333333332
SBBR,ARR,2024-05-20,148,77,802.4166666666666,635.6466666666666,166.76999999999998
SBBR,ARR,2024-05-21,149,98,854.95,665.7633333333333,189.18666666666667
SBBR,ARR,2024-05-22,149,99,849.9333333333334,662.6,187.33333333333334
SBBR,ARR,2024-05-23,147,84,844.0333333333333,647.8466666666667,196.18666666666667
SBBR,ARR,2024-05-24,146,87,794.25,619.4866666666667,174.76333333333332
SBBR,ARR,2024-05-25,122,43,639.1166666666667,528.4566666666667,110.65999999999998
SBBR,ARR,2024-05-26,118,32,637.05,497.71333333333337,139.33666666666664
SBBR,ARR,2024-05-27,148,74,765.3,620.6966666666667,144.60333333333332
SBBR,ARR,2024-05-28,147,75,833.2833333333333,608.66,224.62333333333333
SBBR,ARR,2024-05-29,153,68,893.15,657.7466666666667,235.4033333333333
SBBR,ARR,2024-05-30,134,35,719.0333333333333,572.9433333333334,146.08999999999997
SBBR,ARR,2024-05-31,115,37,616.3333333333334,476.3233333333333,140.01
SBBR,ARR,2024-06-01,108,29,583.8666666666667,460.31333333333333,123.55333333333333
SBBR,ARR,2024-06-02,114,62,620.55,478.87333333333333,141.67666666666668
SBBR,ARR,2024-06-03,147,75,829.8833333333333,624.7133333333334,205.17
SBBR,ARR,2024-06-04,154,77,875.9,679.7666666666667,196.13333333333333
SBBR,ARR,2024-06-05,148,87,846.9333333333333,635.7,211.23333333333332
SBBR,ARR,2024-06-06,150,65,862.2666666666667,661.88,200.38666666666666
SBBR,ARR,2024-06-07,147,72,861.5166666666667,650.2333333333333,211.28333333333333
SBBR,ARR,2024-06-08,124,33,680.8,527.0666666666667,153.73333333333332
SBBR,ARR,2024-06-09,121,31,663.6166666666667,516.3833333333333,147.23333333333332
SBBR,ARR,2024-06-10,147,66,782.15,600.4133333333333,181.73666666666665
SBBR,ARR,2024-06-11,150,104,824.7666666666667,636.9466666666667,187.82
SBBR,ARR,2024-06-12,146,75,872.6,616.6466666666666,255.95333333333332
SBBR,ARR,2024-06-13,148,75,782.9333333333333,621.2066666666667,161.72666666666666
SBBR,ARR,2024-06-14,150,76,834.4,634.5833333333334,199.81666666666666
SBBR,ARR,2024-06-15,123,38,619.5,523.9766666666667,95.52333333333333
SBBR,ARR,2024-06-16,122,38,663.0166666666667,521.0266666666666,141.98999999999998
SBBR,ARR,2024-06-17,146,68,782.35,628.2633333333333,154.08666666666664
SBBR,ARR,2024-06-18,153,82,909.8166666666667,681.7433333333333,228.07333333333332
SBBR,ARR,2024-06-19,151,95,938.0833333333334,660.3366666666667,277.74666666666667
SBBR,ARR,2024-06-20,149,70,801.65,634.2066666666667,167.44333333333333
SBBR,ARR,2024-06-21,155,68,893.8833333333333,675.3066666666667,218.57666666666665
SBBR,ARR,2024-06-22,127,34,688.8666666666667,560.3166666666667,128.55
SBBR,ARR,2024-06-23,127,38,715.25,542.6766666666667,172.57333333333332
SBBR,ARR,2024-06-24,151,54,835.7833333333333,654.5,181.28333333333333
SBBR,ARR,2024-06-25,153,75,878.4166666666666,643.1866666666667,235.23
SBBR,ARR,2024-06-26,150,77,859.3333333333334,626.6233333333333,232.70999999999998
SBBR,ARR,2024-06-27,150,68,808.3166666666666,621.7566666666667,186.55999999999997
SBBR,ARR,2024-06-28,152,64,936.55,701.1133333333333,235.43666666666667
SBBR,ARR,2024-06-29,125,51,746.2166666666667,632.2066666666667,114.00999999999999
SBBR,ARR,2024-06-30,124,51,669.25,518.52,150.73
SBBR,ARR,2024-07-01,152,65,818.45,654.0133333333333,164.43666666666667
SBBR,ARR,2024-07-02,162,63,912.3166666666667,718.9066666666666,193.41
SBBR,ARR,2024-07-03,161,82,881.7,694.5633333333334,187.13666666666666
SBBR,ARR,2024-07-04,154,73,891.2166666666667,682.2733333333333,208.94333333333333
SBBR,ARR,2024-07-05,158,75,910.2666666666667,704.1133333333333,206.1533333333333
SBBR,ARR,2024-07-06,144,55,783.7333333333333,621.1866666666667,162.54666666666665
SBBR,ARR,2024-07-07,134,26,729.4166666666666,552.9666666666667,176.45
SBBR,ARR,2024-07-08,155,70,903.4166666666666,627.4,276.01666666666665
SBBR,ARR,2024-07-09,155,59,853,652.83,200.17
SBBR,ARR,2024-07-10,160,105,922.9333333333333,691.03,231.9033333333333
SBBR,ARR,2024-07-11,160,53,910.1833333333333,685.13,225.05333333333334
SBBR,ARR,2024-07-12,160,69,893.4833333333333,681.03,212.45333333333332
SBBR,ARR,2024-07-13,137,22,776.0166666666667,594.98,181.03666666666666
SBBR,ARR,2024-07-14,135,42,716.9,565.32,151.57999999999998
SBBR,ARR,2024-07-15,159,55,904.8166666666667,695.3233333333334,209.4933333333333
SBBR,ARR,2024-07-16,158,52,892.8833333333333,693.5666666666667,199.31666666666666
SBBR,ARR,2024-07-17,158,62,881.9666666666667,719.6766666666667,162.29
SBBR,ARR,2024-07-18,156,69,888.3333333333334,701.1966666666667,187.13666666666666
SBBR,ARR,2024-07-19,160,59,946.0166666666667,712.2633333333333,233.75333333333333
SBBR,ARR,2024-07-20,138,42,740.7,631.3833333333333,109.31666666666666
SBBR,ARR,2024-07-21,136,40,763.8333333333334,577.6333333333333,186.2
SBBR,ARR,2024-07-22,157,52,840.9333333333334,658.72,182.21333333333334
SBBR,ARR,2024-07-23,158,58,876.0666666666667,669.6266666666667,206.44
SBBR,ARR,2024-07-24,163,68,912.2333333333333,678.1033333333334,234.13
SBBR,ARR,2024-07-25,156,67,888.75,659.1166666666667,229.63333333333333
SBBR,ARR,2024-07-26,158,58,897.5666666666666,667.4466666666667,230.12
SBBR,ARR,2024-07-27,143,20,849.2833333333333,623.3066666666666,225.97666666666666
SBBR,ARR,2024-07-28,134,51,724.8166666666667,560.4266666666666,164.39
SBBR,ARR,2024-07-29,152,56,865.45,642.7033333333334,222.74666666666667
SBBR,ARR,2024-07-30,161,63,953.25,726.99,226.26
SBBR,ARR,2024-07-31,158,66,908.45,708.5733333333334,199.87666666666667
SBBR,ARR,2024-08-01,154,77,868.7833333333333,694.9066666666666,173.87666666666667
SBBR,ARR,2024-08-02,160,65,997.5,716.0866666666667,281.4133333333333
SBBR,ARR,2024-08-03,139,31,795.6,628.8100000000001,166.79
SBBR,ARR,2024-08-04,132,50,738.3833333333333,565.2866666666666,173.09666666666666
SBBR,ARR,2024-08-05,163,62,924.35,665.8333333333334,258.51666666666665
SBBR,ARR,2024-08-06,161,65,884.0833333333334,676.9666666666667,207.11666666666667
SBBR,ARR,2024-08-07,166,78,889.0833333333334,687.65,201.4333333333333
SBBR,ARR,2024-08-08,164,74,932.2,697.6166666666667,234.58333333333331
SBBR,ARR,2024-08-09,166,84,905.7333333333333,697.6833333333334,208.04999999999998
SBBR,ARR,2024-08-10,137,45,874.7666666666667,705.0433333333333,169.72333333333333
SBBR,ARR,2024-08-11,135,49,865.3,662.15,203.14999999999998
SBBR,ARR,2024-08-12,158,86,1014.85,806.4433333333334,208.40666666666664
SBBR,ARR,2024-08-13,163,103,1086.7666666666667,841.94,244.82666666666665
SBBR,ARR,2024-08-14,167,96,955.9166666666666,760.2633333333333,195.65333333333334
SBBR,ARR,2024-08-15,168,65,976.5833333333334,765.3766666666667,211.20666666666665
SBBR,ARR,2024-08-16,168,70,974.8666666666667,767.82,207.04666666666665
SBBR,ARR,2024-08-17,139,52,775.55,602.18,173.37
SBBR,ARR,2024-08-18,133,50,765.2666666666667,567.3566666666667,197.91
SBBR,ARR,2024-08-19,162,64,907.2833333333333,673.4533333333334,233.82999999999998
SBBR,ARR,2024-08-20,162,81,873.9,689.6333333333333,184.26666666666665
SBBR,ARR,2024-08-21,166,83,936.4333333333333,709.6233333333333,226.81
SBBR,ARR,2024-08-22,164,81,944.8833333333333,696.35,248.53333333333333
SBBR,ARR,2024-08-23,169,62,976.6,737.52,239.07999999999998
SBBR,ARR,2024-08-24,136,44,744.2,594.0600000000001,150.14
SBBR,ARR,2024-08-25,141,54,838.2,646.52,191.67999999999998
SBBR,ARR,2024-08-26,164,64,1016.7,727.4633333333334,289.2366666666667
SBBR,ARR,2024-08-27,137,53,797.65,620.46,177.19
SBBR,ARR,2024-08-28,169,68,965.2833333333333,767.8766666666667,197.40666666666664
SBBR,ARR,2024-08-29,161,67,939.9666666666667,729.2766666666666,210.69
SBBR,ARR,2024-08-30,163,73,986.05,724.4033333333333,261.64666666666665
SBBR,ARR,2024-08-31,134,58,791.3,598.4033333333333,192.89666666666665
SBBR,ARR,2024-09-01,137,51,834.2833333333333,587.4333333333334,246.85
SBBR,ARR,2024-09-02,164,62,903.1,660.9933333333333,242.10666666666665
SBBR,ARR,2024-09-03,165,82,933.8666666666667,702.1166666666667,231.75
SBBR,ARR,2024-09-04,161,78,965.9666666666667,668.4666666666667,297.5
SBBR,ARR,2024-09-05,160,73,867.45,685.3033333333333,182.14666666666665
SBBR,ARR,2024-09-06,166,68,869.0666666666667,695.35,173.71666666666667
SBBR,ARR,2024-09-07,139,38,807.5,608.1333333333333,199.36666666666667
SBBR,ARR,2024-09-08,135,54,778.3166666666667,565.6,212.71666666666667
SBBR,ARR,2024-09-09,162,67,1010.2666666666667,712.5433333333333,297.7233333333333
SBBR,ARR,2024-09-10,164,56,1047.2333333333333,748.91,298.3233333333333
SBBR,ARR,2024-09-11,162,88,942.7833333333333,723.9333333333334,218.85
SBBR,ARR,2024-09-12,162,73,958.8833333333333,730.1733333333334,228.70999999999998
SBBR,ARR,2024-09-13,171,56,1005.55,773.29,232.26
SBBR,ARR,2024-09-14,143,58,789.1,626.2733333333333,162.82666666666665
SBBR,ARR,2024-09-15,136,65,828.8333333333334,553.49,275.3433333333333
SBBR,ARR,2024-09-16,164,80,1008.0666666666667,799.2333333333333,208.83333333333331
SBBR,ARR,2024-09-17,165,76,989.8166666666667,716.3333333333334,273.48333333333335
SBBR,ARR,2024-09-18,166,61,950.65,701.2733333333333,249.37666666666667
SBBR,ARR,2024-09-19,166,81,989.1166666666667,749.9266666666667,239.19
SBBR,ARR,2024-09-20,171,66,979.3333333333334,786.0633333333334,193.26999999999998
SBBR,ARR,2024-09-21,143,56,816.25,669.4666666666667,146.78333333333333
SBBR,ARR,2024-09-22,135,40,770.95,575.0433333333333,195.90666666666667
SBBR,ARR,2024-09-23,164,66,932.9,726.9033333333333,205.99666666666664
SBBR,ARR,2024-09-24,166,58,959.5333333333333,731.4866666666667,228.04666666666665
SBBR,ARR,2024-09-25,165,69,948.45,743.8833333333333,204.56666666666666
SBBR,ARR,2024-09-26,165,65,942.6333333333333,740.0733333333334,202.56
SBBR,ARR,2024-09-27,167,66,1090.3,743.7166666666667,346.5833333333333
SBBR,ARR,2024-09-28,145,46,871.0166666666667,665.9133333333333,205.10333333333332
SBBR,ARR,2024-09-29,139,50,809.1833333333334,603.96,205.22333333333333
SBBR,ARR,2024-09-30,165,55,934,718.0866666666667,215.91333333333333
SBBR,ARR,2024-10-01,164,60,964.8333333333334,742.8633333333333,221.97
SBBR,ARR,2024-10-02,166,63,935.3,738.34,196.95999999999998
SBBR,ARR,2024-10-03,167,73,958.9,749.2766666666666,209.6233333333333
SBBR,ARR,2024-10-04,165,80,993.7,753.6233333333333,240.07666666666665
SBBR,ARR,2024-10-05,136,51,812.8166666666666,618.76,194.05666666666664
SBBR,ARR,2024-10-06,137,36,804.6,581.4966666666667,223.10333333333332
SBBR,ARR,2024-10-07,165,63,1039.5,774.6333333333333,264.8666666666667
SBBR,ARR,2024-10-08,158,81,960.9,706.6433333333333,254.25666666666666
SBBR,ARR,2024-10-09,163,68,1003.95,792.2533333333333,211.69666666666666
SBBR,ARR,2024-10-10,161,54,952.8333333333334,752.9733333333334,199.85999999999999
SBBR,ARR,2024-10-11,166,50,1163.6833333333334,768.33,395.3533333333333
SBBR,ARR,2024-10-12,143,40,832.8333333333334,666.1833333333334,166.64999999999998
SBBR,ARR,2024-10-13,133,36,796.45,558.4133333333333,238.03666666666666
SBBR,ARR,2024-10-14,161,50,1084.8333333333333,734.46,350.37333333333333
SBBR,ARR,2024-10-15,172,81,1005.9833333333333,765.9133333333333,240.07
SBBR,ARR,2024-10-16,163,60,983.5833333333334,721.83,261.75333333333333
SBBR,ARR,2024-10-17,165,67,1015.1166666666667,741.5966666666667,273.52
SBBR,ARR,2024-10-18,175,49,1248.4166666666667,790.72,457.69666666666666
SBBR,ARR,2024-10-19,140,33,797.9666666666667,639.9333333333334,158.03333333333333
SBBR,ARR,2024-10-20,133,43,830.7666666666667,657.5233333333333,173.24333333333334
SBBR,ARR,2024-10-21,159,45,1045.3,728.0533333333334,317.24666666666667
SBBR,ARR,2024-10-22,165,62,1169.9833333333333,779.8833333333333,390.09999999999997
SBBR,ARR,2024-10-23,164,68,991.0333333333333,742.75,248.28333333333333
SBBR,ARR,2024-10-24,159,65,925.3666666666667,731.7266666666667,193.64
SBBR,ARR,2024-10-25,165,56,1064.7166666666667,762.27,302.44666666666666
SBBR,ARR,2024-10-26,148,42,865.75,697.0033333333333,168.74666666666667
SBBR,ARR,2024-10-27,132,36,862.9666666666667,635.8566666666667,227.11
SBBR,ARR,2024-10-28,161,41,946.7666666666667,695.0600000000001,251.70666666666665
SBBR,ARR,2024-10-29,160,66,982.4333333333333,699.27,283.1633333333333
SBBR,ARR,2024-10-30,157,62,874.2333333333333,674.0333333333333,200.2
SBBR,ARR,2024-10-31,158,73,948.5666666666667,666.9866666666667,281.58
SBBR,ARR,2024-11-01,164,48,894.1166666666667,696.34,197.77666666666667
SBBR,ARR,2024-11-02,131,34,736.9166666666666,565.97,170.94666666666666
SBBR,ARR,2024-11-03,136,33,725.1833333333333,584.8833333333333,140.29999999999998
SBBR,ARR,2024-11-04,155,74,934.8666666666667,700.2033333333334,234.66333333333333
SBBR,ARR,2024-11-05,166,65,1038,765.0133333333333,272.9866666666667
SBBR,ARR,2024-11-06,157,70,1000.5333333333333,731.3533333333334,269.17999999999995
SBBR,ARR,2024-11-07,163,65,983.6833333333333,764.9233333333334,218.76
SBBR,ARR,2024-11-08,160,56,961.9166666666666,763.9533333333334,197.9633333333333
SBBR,ARR,2024-11-09,135,35,878.5166666666667,724.13,154.38666666666666
SBBR,ARR,2024-11-10,142,36,944.1333333333333,622.9300000000001,321.2033333333333
SBBR,ARR,2024-11-11,164,58,1065.1833333333334,788.41,276.7733333333333
SBBR,ARR,2024-11-12,160,59,959.9666666666667,703.5866666666667,256.38
SBBR,ARR,2024-11-13,158,65,910.5833333333334,687.0866666666667,223.49666666666664
SBBR,ARR,2024-11-14,163,65,965.9333333333333,703.8833333333333,262.05
SBBR,ARR,2024-11-15,156,39,884.3333333333334,646.7,237.63333333333333
SBBR,ARR,2024-11-16,103,37,578.8166666666666,431.47333333333336,147.34333333333333
SBBR,ARR,2024-11-17,125,44,814.3,573.5266666666666,240.77333333333334
SBBR,ARR,2024-11-18,138,45,823.5833333333334,635.29,188.29333333333332
SBBR,ARR,2024-11-19,140,72,849.4333333333333,658.54,190.89333333333332
SBBR,ARR,2024-11-20,138,58,823.6,641.7233333333334,181.87666666666667
SBBR,ARR,2024-11-21,153,52,956,715.2166666666667,240.78333333333333
SBBR,ARR,2024-11-22,152,51,974.65,772.1866666666667,202.4633333333333
SBBR,ARR,2024-11-23,132,25,891.4666666666667,719.6466666666666,171.82
SBBR,ARR,2024-11-24,135,32,822.55,634.8033333333334,187.74666666666664
SBBR,ARR,2024-11-25,163,65,862.3,662.6666666666666,199.63333333333333
SBBR,ARR,2024-11-26,164,85,906.3333333333334,677.2133333333334,229.12
SBBR,ARR,2024-11-27,163,90,1121.45,721.21,400.24
SBBR,ARR,2024-11-28,160,87,1007.45,730.37,277.08
SBBR,ARR,2024-11-29,157,66,925.4333333333333,715.8233333333334,209.60999999999999
SBBR,ARR,2024-11-30,133,38,889.7333333333333,730.4466666666667,159.28666666666663
SBBR,ARR,2024-12-01,137,42,818.9333333333333,636.8000000000001,182.13333333333333
SBBR,ARR,2024-12-02,156,72,1015.95,800.4466666666667,215.5033333333333
SBBR,ARR,2024-12-03,158,103,1054.3666666666666,818.7466666666667,235.61999999999998
SBBR,ARR,2024-12-04,163,104,1126.55,781.01,345.53999999999996
SBBR,ARR,2024-12-05,164,83,995.4,711.9266666666667,283.47333333333336
